order_line_id,order_id,product_id,quantity,unit_price
8fbba703,1078,37,6,659.37
93c5c470,1078,53,8,350.56
b631b887,1078,92,9,118.2
53bbbbb0,1078,85,10,300.34
123e9812,1078,121,1,563.05
d571ac9d,1079,67,6,144.67
b732d964,1079,84,7,230.04
ff185316,1079,58,9,504.47
ae5c1ae5,1079,53,5,350.56
c9bc41eb,1079,105,3,27.25
d6f58667,1080,47,5,256.73
cea2139f,1080,5,5,84.34
6918dd5c,1081,139,1,562.91
fea6fb63,1081,81,3,197.74
86b64a2f,1081,150,1,192.44
bbdefacd,1081,23,8,131.11
37ae430a,1081,120,5,32.84
aeaafe2e,1082,94,1,266.93
fe4ccbfa,1083,115,6,317.48
2b1a113d,1083,41,4,135.18
d13a152c,1083,40,10,
87209d82,1083,5,3,84.34
07f8b7f0,1084,6,4,94.32
091e8923,1084,113,2,576.51
a17138e7,1085,113,7,576.51
8354c2d0,1085,89,6,164.35
aa273824,1085,45,5,25.51
d0d4e2ac,1085,21,3,210.5
821144ce,1086,61,1,353.88
7b61d524,1086,34,1,457.44
6624c8a8,1086,18,10,172.05
cb137b83,1087,42,3,217.34
4af3b413,1088,140,8,94.52
614d62e4,1088,122,8,206.63
17ba5fae,1088,28,10,211.7
984f022d,1088,47,5,256.73
8b44fe23,1089,40,8,269.82
bbb30c9c,1089,17,3,312.14
f53520b8,1089,150,6,192.44
8ed59419,1089,73,5,189.8
e8775470,1089,38,4,323.52
d73a1c6a,1090,34,2,457.44
d90d038e,1091,142,7,409.18
0ae1672d,1091,13,2,343.78
10d188ce,1091,125,5,495.37
15df998d,1091,58,10,504.47
50a5a654,1091,65,6,82.75
6df32428,1092,45,3,25.51
b14839d8,1093,47,3,256.73
0cf6994c,1093,39,3,547.33
1a6a35cf,1094,50,4,
85a31619,1094,139,4,562.91
e5ccd022,1094,78,8,321.17
c0e2bd28,1095,149,6,234.87
3eb9baa3,1095,43,1,143.8
8405756b,1095,97,9,356.16
4cf58a2a,1095,81,4,197.74
5e0b4e76,1095,66,10,41.73
bf529266,1096,82,7,336.54
a3dd4fce,1096,128,8,248.41
ce5500e1,1097,21,7,210.5
7c11ed92,1097,35,1,227.38
f14a307c,1097,41,3,135.18
eeab8cd5,1097,83,7,264.39
dc139f44,1097,82,6,336.54
18040ccc,1098,105,3,27.25
4e85524b,1098,47,1,256.73
a3471e7f,1098,67,10,144.67
554ac45b,1098,142,6,409.18
50beb3d7,1099,12,5,249.75
8cda0961,1099,58,3,504.47
c30eaa99,1099,46,3,35.41
c936c411,1099,20,6,602.66
e24aba12,1099,29,6,489.96
653a553b,1100,77,1,107.21
040510c6,1100,136,6,276.4
7f218cd3,1100,100,5,499.43
a65e6a98,1100,1,1,247.17
742013aa,1100,129,8,254.73
b256d2fe,1101,103,5,560.59
0faa42e4,1101,80,2,26.66
5b3e17b6,1101,56,5,237.91
70842113,1101,37,7,659.37
3a40df3a,1101,50,3,447.11
62a3b95d,1102,56,2,237.91
ce461f44,1102,131,10,156.26
ee3af952,1103,40,7,269.82
2b9292c7,1103,72,10,232.02
bcbfd39c,1103,42,9,217.34
4099f502,1103,141,1,350.19
8e1132e8,1104,1,-1,247.17
66af3658,1105,102,4,
e7e92464,1105,12,6,249.75
23cc7e9e,1105,136,4,
060bf873,1105,91,9,390.95
224750a7,1105,44,10,595.46
2007353f,1106,118,7,199.93
041294ce,1106,46,9,35.41
3b63156b,1106,129,10,254.73
5c15f122,1106,53,4,350.56
0f24f50a,1106,22,9,224.4
ba24237e,1107,27,4,304.08
5bc7344c,1107,28,1,211.7
47991b2b,1107,130,3,366.73
edd450f2,1107,40,2,269.82
1fea4dd7,1108,17,9,312.14
99cdd97a,1108,6,7,94.32
5e3885ea,1108,99,2,155.1
515b1ba1,1109,2,9,616.23
f70f0fcd,1109,69,4,130.35
36121450,1109,120,10,32.84
0118c0c5,1110,108,10,409.77
95704911,1111,46,1,35.41
1bce874d,1111,39,7,547.33
7da82081,1111,103,9,560.59
bbaa8edb,1112,83,8,264.39
db2dcd57,1112,145,3,173.53
0f73505e,1112,70,7,
bf935735,1112,114,5,112.98
a615c86c,1112,6,8,94.32
a8189376,1113,17,8,312.14
89aac8b0,1113,6,-9,94.32
3aee20b7,1113,118,5,199.93
0aa18a21,1113,144,6,111.39
8c6055d8,1114,50,10,447.11
9fc33872,1114,29,7,489.96
f7ac736c,1114,118,9,199.93
1df66e45,1115,28,7,211.7
35c53b23,1115,8,5,
3647cbb2,1115,43,9,143.8
6784a55c,1115,84,3,230.04
3414a7fb,1115,9,3,306.24
69f156b8,1116,16,1,112.75
4350c8ef,1116,137,5,514.29
e5b51b62,1116,57,1,45.96
4e3b0fa9,1116,143,4,485.74
fc58ba17,1117,142,4,409.18
cd7a59d9,1117,68,2,25.46
1c539325,1117,61,1,353.88
51a7bc05,1118,12,6,249.75
e97e3548,1119,92,4,118.2
5bb9f7d3,1119,92,7,118.2
e747881e,1119,145,4,173.53
c9d450c1,1119,76,7,272.25
94e3b486,1119,123,1,476.54
cc84a125,1120,110,6,431.46
1ee51659,1121,34,10,457.44
9539ac6d,1121,124,5,476.13
7720e1c8,1121,144,7,111.39
a5658e14,1122,30,6,230.06
f5a9e7e6,1122,112,8,209.57
72db5171,1122,46,3,35.41
e5bb9329,1122,3,6,217.43
9df4aebf,1123,67,8,144.67
c857c86f,1123,78,9,321.17
70421036,1123,96,10,548.63
58fb0ee4,1124,2,8,616.23
704d129b,1124,74,6,309.82
ec6c58f2,1125,101,3,149.65
36bb9c1a,1125,18,8,172.05
a4c75d1c,1125,37,8,659.37
51597373,1125,70,9,205.03
948deb88,1125,89,9,164.35
110f1bc1,1126,44,6,595.46
979bb040,1126,26,7,269.03
b755090d,1127,15,6,440.74
2fa1fba5,1127,13,6,343.78
4fe6a9fb,1127,115,8,317.48
86beed8b,1127,94,4,266.93
e3acaa45,1127,113,9,576.51
fae02c3f,1128,77,10,107.21
46d34f1b,1128,53,1,350.56
ebfd85b2,1128,137,1,514.29
a74ccec8,1128,56,7,237.91
454522f9,1129,47,7,256.73
77bf273b,1129,130,9,366.73
28377548,1130,140,8,94.52
7eccd5e1,1130,143,7,485.74
9712f661,1130,81,3,197.74
9f93110b,1131,124,9,476.13
7e29f117,1131,28,6,211.7
5665cf47,1132,114,7,112.98
78aeafca,1132,102,10,451.88
0b098b90,1132,58,4,504.47
51daa82f,1132,148,5,325.19
4056c41d,1133,148,10,325.19
8ec18341,1133,29,1,489.96
ab3bb1b3,1133,123,4,476.54
4acbdf66,1134,139,10,562.91
66ad1a4b,1134,74,3,309.82
ec64643a,1134,132,9,313.92
002f68c8,1135,95,8,124.61
0f84774d,1135,95,8,124.61
252ca3ce,1135,90,9,25.09
2ee7e631,1135,29,10,489.96
2a2ddf23,1135,113,10,576.51
3bd392f1,1136,136,9,276.4
77601547,1137,149,9,234.87
01d6c03a,1138,109,8,662.43
1a43dd17,1139,8,4,62.66
536b2582,1140,63,10,158.85
d1212639,1141,148,1,325.19
63440665,1141,147,3,355.47
bff20c44,1141,148,1,325.19
bb6aa8e4,1142,96,2,548.63
511a0325,1142,130,9,366.73
00fb53d2,1142,119,1,362.46
dd6430d9,1142,50,3,
7bb8ec1b,1143,21,1,210.5
989249ee,1144,90,2,25.09
fdf966e2,1144,147,1,355.47
7167a9cd,1144,137,2,514.29
14734e12,1144,11,5,175.83
cfc20103,1145,88,9,366.29
260e0062,1145,103,3,560.59
3c58525e,1145,90,9,25.09
d938cee3,1145,63,4,158.85
26c15f73,1146,83,7,264.39
ba9d331e,1147,99,7,155.1
abda423c,1147,48,6,120.58
3444b842,1148,11,3,175.83
fe4b13f7,1148,121,8,563.05
5f53be5c,1148,41,9,135.18
27828774,1149,76,3,272.25
419d45cd,1149,66,5,41.73
01feb902,1149,106,2,13.38
7d40244b,1149,119,6,362.46
6659742d,1150,11,6,175.83
fbd6aa5d,1150,144,-9,111.39
10ff4a88,1150,55,1,294.55
35974fb7,1151,27,5,304.08
6de121bf,1151,117,2,143.81
2060d2d9,1152,106,10,13.38
76247a46,1152,103,5,560.59
36df851b,1153,130,9,366.73
2f2de2fc,1154,90,2,25.09
dbca3792,1154,85,9,300.34
5d479ec6,1154,126,2,63.86
541368bf,1154,6,7,94.32
4d97ac88,1155,9,4,306.24
7623e883,1155,129,9,254.73
882a9e60,1155,53,9,350.56
154f167c,1155,92,9,118.2
af43a5cf,1156,25,4,302.2
6e700eb9,1156,29,6,489.96
e9efe71d,1156,108,1,409.77
0865d300,1156,35,6,227.38
311667d7,1157,60,2,341.45
e5ecf7e9,1158,72,2,232.02
3f81d9ed,1158,127,10,105.14
d067c0cf,1158,145,4,173.53
8906a85f,1158,62,9,663.53
514fe214,1159,37,5,659.37
39871339,1159,143,8,485.74
157c78b4,1159,66,10,41.73
f73c984e,1159,96,2,548.63
31dc309e,1159,37,3,659.37
4f807d81,1160,28,9,211.7
14494950,1160,50,5,447.11
0947ce39,1161,39,9,547.33
b8d44778,1161,44,1,595.46
f5fe1059,1162,101,7,149.65
837cf5a4,1162,93,4,85.6
a2bac4b6,1162,8,1,62.66
caf2fc04,1162,81,1,197.74
589665a0,1162,35,6,227.38
930f61a9,1163,23,4,131.11
2e786164,1163,116,3,353.96
6a90c8dd,1163,139,7,562.91
1e8e2b37,1163,121,2,563.05
54ef0ed6,1164,81,5,197.74
8beee514,1165,122,1,206.63
fe0910d9,1165,105,1,27.25
83524953,1165,58,5,504.47
9dd39d90,1165,34,3,457.44
59f567e4,1165,102,1,451.88
b80b0f98,1166,5,10,84.34
0e8c73b3,1166,115,8,317.48
c4c05f1c,1166,6,4,94.32
7cd92836,1167,121,7,563.05
8edbf91a,1167,77,9,107.21
3ae817c2,1167,35,5,227.38
04a8b4dc,1168,10,3,321.2
09e3e667,1168,29,6,489.96
b8e13a67,1168,24,3,276.31
241a9a2d,1168,104,5,112.88
92d815bd,1168,106,5,13.38
664094e6,1169,98,1,598.38
32317aa5,1169,69,5,130.35
5685366e,1169,60,8,341.45
8a5f9483,1169,23,10,131.11
e891755d,1170,77,1,107.21
9afebb7f,1170,136,4,276.4
c6e4d753,1170,33,4,34.52
125f973f,1170,72,9,232.02
a0c022fe,1170,115,1,317.48
813542b3,1171,48,3,
655ac491,1171,17,3,312.14
0f0b862c,1171,38,1,323.52
9b3a948e,1171,54,-4,76.52
b863565c,1172,104,8,112.88
8f57727f,1172,2,1,616.23
b6b2e802,1172,146,2,375.4
67984d85,1172,1,1,247.17
59f9bca4,1173,61,3,353.88
4fc217cc,1173,117,10,143.81
555f5777,1173,148,8,325.19
e09159ec,1173,100,1,499.43
19069379,1173,77,9,107.21
d43bc55e,1174,100,4,499.43
e8d0d299,1174,132,5,313.92
fb2c3bc6,1174,31,2,100.15
0381568b,1174,115,2,317.48
7cf6a906,1175,95,5,124.61
0f9041d2,1176,67,1,144.67
fc291d56,1176,62,5,663.53
06634ffe,1177,73,10,189.8
77893573,1177,104,7,112.88
23f09256,1177,25,1,302.2
34807f1e,1177,5,3,84.34
60af5198,1177,24,9,276.31
cb79a7e8,1178,1,3,247.17
0b6fde0e,1178,9,9,306.24
6f5659fe,1178,128,5,248.41
892e21e7,1178,120,4,32.84
07eb5269,1179,89,8,164.35
087ff84c,1179,41,10,135.18
dd743911,1179,36,9,583.1
20cd5534,1179,30,7,230.06
987efde2,1180,74,7,309.82
26a0620b,1180,119,10,362.46
ba93de42,1180,110,7,431.46
f4f0faae,1181,8,2,62.66
57e1cdb8,1181,45,4,25.51
93865ddd,1181,110,2,431.46
3316e5ae,1181,68,9,
1d632f92,1181,110,7,431.46
5ae7616e,1182,79,3,289.74
d1a058af,1182,108,4,409.77
46f9fb95,1182,7,2,588.01
199a48b0,1183,80,8,26.66
ad9062c9,1183,90,9,25.09
9ccea607,1183,105,9,27.25
3a4d2449,1183,26,3,269.03
8ee20885,1184,101,7,149.65
c559dabb,1184,90,7,25.09
e90e079b,1184,71,2,485.03
8d352eff,1184,114,7,112.98
3f53a8b9,1185,21,3,210.5
edff2699,1185,93,1,85.6
0e57be51,1185,28,9,211.7
5107d193,1185,78,3,321.17
df59d9d2,1185,70,4,205.03
8ecd2593,1186,39,2,547.33
37b7bc9b,1186,65,10,82.75
f169cf51,1186,92,5,118.2
95609004,1186,103,5,560.59
8e906800,1187,127,4,105.14
28829cdc,1188,60,5,341.45
56b99b44,1188,74,9,309.82
60f941bd,1189,108,9,409.77
bf8a878f,1190,26,1,269.03
87a1aa25,1191,22,3,224.4
7c50cf96,1191,103,1,560.59
3c3e5458,1191,136,-7,276.4
29d3e83c,1192,99,1,155.1
f800c17c,1193,141,10,350.19
c08a3839,1193,13,2,343.78
e3f95be2,1194,30,4,230.06
d1e792f1,1194,26,10,269.03
5e398cdc,1195,100,3,499.43
463847b6,1196,130,5,366.73
db5df515,1196,120,9,32.84
52334c4b,1196,3,2,217.43
ef67bdfc,1196,88,4,366.29
0ab32a6b,1196,31,1,100.15
b7083e93,1197,121,3,563.05
bba4a0fe,1197,15,4,440.74
d79b0969,1197,28,7,211.7
2865f33d,1197,29,10,489.96
31f50a33,1198,99,5,155.1
27885497,1198,138,4,347.46
9a2b10c5,1198,11,8,175.83
65bc7819,1198,28,1,211.7
48afcd58,1198,4,9,39.86
dc14c7fd,1199,76,4,272.25
1dec2759,1200,101,10,149.65
a5bc72e9,1200,98,9,598.38
bad298fd,1201,92,2,118.2
133e166a,1201,63,10,158.85
b11a5502,1201,94,3,266.93
3ef692d8,1201,30,7,230.06
cd22aa13,1202,56,4,237.91
ae3a99d0,1203,73,4,189.8
17226766,1203,138,4,347.46
be917bb7,1203,75,9,110.22
02bab7ba,1203,78,2,321.17
70237a1a,1203,20,1,602.66
ca114d3d,1204,122,6,206.63
00b046bf,1204,100,5,499.43
c8f662ab,1204,60,10,341.45
1d5e0913,1205,31,5,100.15
b149341c,1206,109,2,662.43
4872cc07,1206,87,6,414.86
31c065c7,1206,29,3,489.96
e75ee9ff,1206,115,8,317.48
f0bdc66f,1207,130,2,366.73
21c36be8,1207,97,1,356.16
9760c45d,1207,119,3,362.46
958b3f2a,1208,72,7,232.02
0c8ed630,1208,10,6,321.2
710502f0,1208,118,4,199.93
19d595c5,1209,137,4,514.29
bc2db397,1209,56,2,237.91
c1d1871e,1209,59,9,333.45
b3e57c8a,1209,114,5,112.98
b9cb2641,1210,13,3,343.78
e5b505ba,1210,101,9,149.65
58fb1ad0,1210,116,3,353.96
fb93135b,1210,12,8,249.75
fdc070ee,1211,123,2,476.54
c8cc703a,1211,87,4,414.86
addee40f,1211,103,8,560.59
6cba7599,1211,33,4,34.52
7eae2c99,1212,68,9,25.46
1950d448,1212,101,10,149.65
b3d94d5b,1212,86,6,79.11
5f1b1467,1212,89,1,164.35
1bc70c7b,1212,38,8,323.52
269321a9,1213,66,1,41.73
65fb0484,1213,83,7,264.39
95f1fea4,1213,129,10,254.73
ee63983f,1213,87,6,414.86
46149dd5,1213,20,10,602.66
7d8ee17d,1214,123,4,476.54
0bf620c5,1214,34,8,457.44
22baae4c,1214,46,3,35.41
b4a08a8c,1215,126,7,63.86
a3fa0180,1216,41,10,135.18
4b20bdf8,1216,74,5,309.82
c19bf980,1217,109,-10,662.43
65326faf,1218,106,10,
870542ce,1218,69,3,130.35
c0c7c799,1219,19,8,385.52
9368205f,1220,115,1,317.48
832e9510,1221,48,7,120.58
08e02acf,1221,72,7,232.02
cb50a035,1221,113,3,576.51
3d734b86,1222,145,1,173.53
65a803fd,1222,84,5,230.04
113f26c4,1222,141,6,350.19
6df167a2,1222,58,3,504.47
b8451f5b,1222,127,3,105.14
f6cedf65,1223,90,1,25.09
5ff22f4c,1224,108,8,409.77
7cecbd14,1225,92,4,118.2
ff7ca8df,1225,96,1,
6dbf909e,1226,108,8,409.77
bf15302b,1226,6,3,
1d2e39a1,1226,27,10,304.08
2329933a,1226,12,3,249.75
dce61bbd,1227,9,5,306.24
1ab3e50e,1227,9,10,306.24
1f134097,1227,90,4,25.09
f90f080f,1228,40,6,269.82
903ac2be,1228,89,1,164.35
97fd22fe,1229,58,7,504.47
65c9cbd8,1229,144,5,111.39
dae552dd,1229,50,4,447.11
a2a38f73,1230,110,-3,431.46
033bff45,1230,89,10,164.35
56a6f061,1230,60,2,341.45
e83896e6,1230,69,5,130.35
f6d9d0ec,1231,81,10,197.74
5259ac1d,1231,15,2,440.74
0ed7363c,1231,103,4,560.59
1379a4f3,1232,99,3,155.1
145378d8,1232,24,10,276.31
856b9138,1232,26,10,269.03
dec1d189,1233,60,7,341.45
596a184d,1233,71,8,485.03
273ab24d,1234,37,1,659.37
89ed05ac,1234,115,4,317.48
5265488e,1234,41,9,135.18
d15e5c9a,1234,36,5,583.1
ea67f3f1,1235,91,1,390.95
ad818ff0,1235,36,2,583.1
0b7031c4,1235,61,1,353.88
baeee81f,1236,120,10,32.84
76f2b3fc,1236,65,3,82.75
44dd6887,1236,140,4,94.52
d4ffcc32,1236,83,9,264.39
8828f5bd,1237,127,1,105.14
ce17fa3b,1237,148,4,325.19
b5d34c4a,1237,44,10,595.46
319c1bcb,1238,43,6,143.8
e1f96144,1238,75,7,110.22
a6136c81,1238,86,9,79.11
a21a34ed,1239,44,6,595.46
dccfd4ca,1239,123,3,476.54
78fdf925,1240,150,3,192.44
06d77963,1240,82,6,336.54
ea695bce,1240,44,9,595.46
4cb0aed0,1241,104,3,112.88
19d39ee2,1242,65,3,82.75
faa560dc,1242,44,3,595.46
7c3f47e0,1242,74,10,309.82
8fca4155,1242,4,10,39.86
22d4b68c,1242,44,8,595.46
64de2081,1243,149,6,234.87
312e9126,1243,123,5,
a53e573e,1243,60,10,341.45
2431467c,1244,138,10,347.46
3564eb1f,1244,119,2,362.46
b2ff87d7,1245,136,3,276.4
0693a913,1246,15,8,440.74
6100f956,1246,101,5,149.65
1523bf0d,1246,91,1,390.95
c4da0027,1247,114,7,112.98
6cc57855,1247,29,4,489.96
92217fae,1248,67,5,144.67
075e0124,1249,90,5,25.09
ded84e06,1249,51,8,114.5
80ed3d4e,1250,9,7,306.24
96c7def4,1250,65,10,82.75
36cee49e,1250,12,5,249.75
daa6d12c,1250,122,6,206.63
78958281,1250,141,8,350.19
91c2b01c,1251,45,5,25.51
eec59f8a,1251,44,5,595.46
99bf37d7,1251,69,5,130.35
66b4f189,1251,57,5,45.96
37de01f8,1251,51,9,114.5
ac619c2f,1252,138,6,347.46
6409eeb8,1253,72,8,232.02
3758aa79,1253,69,2,130.35
93b3f9b5,1253,1,10,247.17
8e2bdac7,1253,87,6,414.86
e2e86808,1254,83,10,264.39
2e83f178,1254,9,10,306.24
2fcface3,1254,20,5,602.66
6f8a36ab,1254,126,7,63.86
12d95e51,1255,118,1,199.93
deddc63c,1255,139,8,562.91
a0049dde,1255,90,7,25.09
50377d49,1255,120,3,32.84
bb117a2b,1255,60,7,341.45
1e04f86d,1256,133,6,512.38
476d11d2,1256,147,1,355.47
a1a33fbb,1256,122,3,206.63
f6f8f7ed,1257,144,7,111.39
2fc93a70,1257,94,7,266.93
ab3d1afe,1257,87,1,414.86
22202b40,1258,7,7,588.01
7454875c,1258,55,1,294.55
c0d93789,1258,31,9,100.15
eb03fa88,1258,47,7,256.73
46c3298a,1258,148,5,325.19
43ca8567,1259,111,6,522.96
a867fd11,1259,12,7,249.75
62181004,1259,107,4,235.92
832636c4,1259,132,10,313.92
fd13a56a,1260,83,1,264.39
962b9cb1,1261,16,5,112.75
4ba6ada2,1261,20,9,602.66
07c4e526,1262,16,2,112.75
35233097,1262,4,8,39.86
ddf58124,1262,149,3,234.87
cf3aa709,1262,21,10,210.5
f178d6ca,1263,53,4,350.56
9f2a1d64,1263,2,9,616.23
8661cedc,1263,68,3,25.46
764e3dbc,1263,8,4,62.66
7da3b6e8,1263,61,2,353.88
11693358,1264,73,6,189.8
10dcedfa,1264,108,8,409.77
2fe88f39,1264,46,2,35.41
998430d9,1264,113,-4,576.51
71c8ceb0,1264,136,3,276.4
38c377de,1265,14,3,613.39
c344eb09,1265,20,8,602.66
2c5f09e1,1265,121,9,
0c73749f,1266,88,9,366.29
75376ed9,1266,14,2,613.39
39249634,1266,149,3,234.87
f65aba8d,1267,12,2,249.75
98b9089a,1268,53,1,350.56
f514d3f3,1268,133,2,512.38
ba9ab9e8,1268,136,3,276.4
82eca5a2,1269,84,1,
be2c9c89,1269,38,9,323.52
6b4a92ca,1269,87,10,414.86
43b09a32,1270,1,7,247.17
fb288283,1271,121,7,
077ae33d,1271,9,9,
aa27e6f9,1271,31,8,100.15
9e85dff9,1271,45,7,25.51
22970136,1272,98,3,598.38
5ec5f318,1272,134,8,411.75
145e19b9,1272,3,5,217.43
38ef11a8,1273,56,7,237.91
d28d5581,1273,40,4,269.82
8e0f73ec,1274,16,4,112.75
121a57f5,1274,115,1,317.48
c5cd58d4,1274,63,7,158.85
3cc148dd,1275,57,7,45.96
2d7e2d08,1275,137,8,514.29
6059a8a1,1275,72,1,232.02
5e721822,1276,140,3,94.52
53f5e615,1276,146,8,375.4
a0385f9a,1276,95,5,124.61
c7e84dea,1277,98,7,598.38
b14eddcd,1277,136,7,276.4
aec5f301,1278,45,3,25.51
0999f358,1278,48,10,120.58
cfdd3d1b,1278,106,10,
a904ce41,1279,150,7,192.44
669b636d,1280,40,10,269.82
37ad1bec,1280,141,4,350.19
16e92334,1280,123,7,476.54
0323cea9,1280,127,8,105.14
592d5a86,1280,112,1,209.57
39465f7b,1281,64,2,319.78
727cfdcd,1282,104,1,112.88
bcf74549,1282,75,5,110.22
1ec827c1,1282,120,7,32.84
4cbad3c6,1282,18,5,172.05
4a1ea280,1282,9,5,306.24
d14a51a0,1283,148,8,325.19
34ee29c6,1284,139,7,562.91
3de1e475,1284,99,5,155.1
e085e698,1284,35,5,227.38
fd169f04,1284,39,1,547.33
c6d4bc83,1285,110,7,431.46
9547e03b,1286,33,10,34.52
44e21e1a,1286,140,1,94.52
85edb2a7,1286,103,9,
3de35a5c,1286,122,6,206.63
a6f154e1,1286,115,10,317.48
d5821c61,1287,40,5,
600d2a17,1287,64,5,319.78
9e676462,1287,42,6,217.34
5109ff0c,1287,50,8,447.11
df8fb53a,1287,104,2,112.88
191ac1db,1288,16,4,112.75
a42e6b8e,1288,46,1,35.41
135ba608,1289,51,9,114.5
3aa57a49,1289,11,4,175.83
d1611984,1289,76,5,272.25
7687211c,1289,141,-10,350.19
5880eea0,1289,111,1,522.96
36be07c4,1290,2,8,616.23
95ee8cda,1290,19,8,385.52
a89194ff,1291,43,9,143.8
951cbbbb,1291,91,7,390.95
6e614b33,1291,19,9,385.52
ae6c4343,1292,83,8,264.39
896fde91,1292,101,6,149.65
a9a1b633,1292,102,1,451.88
13310bd1,1292,1,1,247.17
6beb6690,1292,4,5,39.86
734431f8,1293,140,3,94.52
b0c267ce,1294,42,1,217.34
6c264bf7,1294,140,9,94.52
b1ad9f78,1295,139,1,562.91
42f47789,1296,73,7,189.8
3b0e91dc,1296,53,4,350.56
da69abe6,1296,52,1,635.0
65b7b093,1297,130,1,366.73
4eb6dbc7,1297,125,1,495.37
3a527ae7,1297,143,8,485.74
ed7a230e,1298,24,9,276.31
a158e071,1299,38,7,323.52
4eb5e3f4,1299,138,5,347.46
ca01b43d,1300,29,10,489.96
1c950a8a,1300,117,3,143.81
7343fdcd,1300,121,1,563.05
9cb2fd58,1300,94,5,266.93
111a205f,1301,51,2,114.5
3db9fe56,1301,100,2,499.43
c0bb4a6b,1301,63,10,158.85
44d14e8c,1301,125,7,495.37
04526c29,1301,105,3,27.25
8e7a3349,1302,36,7,583.1
340295b0,1303,115,1,317.48
47638555,1303,103,1,560.59
8c2e776e,1303,101,4,149.65
126e83a0,1304,23,7,
4aed8e01,1304,140,10,94.52
ec8dae79,1304,12,10,249.75
b46dd60d,1305,94,3,266.93
b4c22d32,1305,41,4,135.18
9968c7b8,1306,60,2,341.45
d4e2b862,1306,101,1,149.65
887cdd82,1306,111,1,522.96
6478de1d,1306,90,8,25.09
74d6af35,1307,82,5,336.54
c2314b6c,1307,73,5,189.8
7617dd39,1307,24,2,276.31
46c62bd4,1307,31,9,100.15
26813700,1307,90,9,25.09
31bb068f,1308,41,3,135.18
ff14c967,1308,39,2,547.33
e5da796e,1308,81,7,197.74
d88c67fa,1309,80,9,26.66
3674a7e8,1310,5,3,84.34
cc11e8ba,1310,17,6,312.14
3096d2e0,1311,24,7,276.31
8fed5af9,1312,16,6,112.75
2c2c5920,1312,20,4,602.66
9d72dc31,1312,114,10,112.98
a2b1d7b1,1313,120,10,32.84
c68d12c4,1313,32,10,505.23
aa73401b,1313,135,10,156.85
aa26605a,1314,85,7,300.34
4b54411a,1314,50,6,447.11
3f4fc90c,1314,144,8,111.39
dc998264,1314,96,8,548.63
a872d058,1315,139,5,
1b950520,1315,26,10,269.03
868e19c9,1315,93,7,85.6
a52f98c1,1315,37,10,659.37
99300c9a,1316,75,5,110.22
01b111e8,1316,35,6,227.38
93e02176,1317,48,5,120.58
e9df12da,1317,61,10,353.88
ea0c8c93,1317,137,6,514.29
6e0f2ae0,1317,62,3,663.53
b34c2daf,1318,59,3,333.45
deb74421,1319,135,3,
ece71dc2,1319,124,6,476.13
640a3a63,1319,85,5,300.34
bfac5b08,1319,100,1,499.43
a9d8fcd5,1320,142,4,
8b2ef8f5,1320,101,5,149.65
b240869a,1320,40,3,269.82
75987f1d,1320,39,3,547.33
5a16d1eb,1320,56,4,237.91
ee91aa61,1321,77,8,107.21
a3c57b8b,1322,97,1,356.16
c3e8c3aa,1322,129,5,254.73
51b38ebd,1322,10,8,321.2
a6b43b08,1322,14,3,613.39
7e670fc5,1322,112,8,209.57
60fe9ba8,1323,146,1,375.4
150749c8,1323,41,1,135.18
d0606481,1323,104,4,112.88
70ea8abc,1323,92,7,118.2
803a116f,1324,69,6,130.35
bce33089,1325,147,8,355.47
1a8ff515,1325,72,10,232.02
d8311015,1325,130,7,366.73
5d0a34b8,1325,81,6,197.74
935600e9,1325,54,3,76.52
65ca1f37,1326,66,7,41.73
26eb8515,1326,141,10,350.19
dcff01be,1327,85,10,300.34
103d3673,1328,47,8,256.73
03f72895,1329,136,5,276.4
57e1aa66,1329,42,6,217.34
620cea5b,1330,129,9,254.73
a27e36e0,1330,53,8,350.56
e2fcaaab,1330,124,1,476.13
0aab0636,1330,75,2,110.22
51079c7c,1331,148,6,325.19
684f9bae,1331,148,10,325.19
0afd8686,1332,132,7,313.92
8049749f,1333,62,1,663.53
ee62f16d,1333,114,3,112.98
88978ebf,1333,13,9,343.78
ce1c6721,1333,107,2,235.92
a0c5177a,1334,116,9,353.96
c4d0617d,1334,128,9,248.41
da233d6b,1334,92,8,118.2
d52fa78c,1335,2,1,616.23
b42a69b2,1335,134,7,411.75
c55ccffa,1335,75,1,110.22
a26396aa,1335,91,5,390.95
bb2881e2,1336,121,-5,563.05
f0016b19,1336,52,4,635.0
c33a6256,1336,110,1,431.46
e759fb88,1337,6,4,94.32
3782431b,1338,132,7,313.92
aa86a96f,1338,86,1,79.11
3d615a62,1338,58,1,504.47
938e6854,1339,4,10,39.86
cd00c0f3,1340,125,3,495.37
57705622,1340,40,9,269.82
b0e78620,1340,100,10,
7c0a12c1,1340,82,1,336.54
8f47d36e,1341,4,10,39.86
1855d64b,1341,58,10,
9ca38920,1341,87,10,414.86
9bacc877,1341,12,3,249.75
562506e5,1342,12,4,249.75
e43d346b,1342,136,10,276.4
daa738a1,1342,134,5,411.75
9ce01825,1342,120,4,32.84
54245b44,1342,59,2,333.45
60b3711b,1343,93,10,85.6
3c9c93d3,1343,80,2,26.66
bc8477d8,1343,69,9,130.35
82cba1ca,1344,134,7,411.75
a0c7fb79,1344,71,2,485.03
a661fba8,1345,8,6,62.66
